id,datetime,chA_VIR_Recipe_Name,chA_VIR_Step_Name,chA_Recipe_Curr_Chamber_Status,chA_VIR_Step_Number,chA_Recipe_ProcessTimeELPS,chA_Recipe_Step_Actual_Time,chA_Recipe_CurrStep_MaxStepTime,chA_Recipe_CurrStep_EndPoint,DeviceID,Communication State,ControlState,ChangedECID,ChangedECVal,CTC_chA_WaferNo,CTC_chA_WaferProductCount,CTC_chA_WaferTotalProductCount,CTC_chA_CarrID,CTC_chA_LotID,CTC_chA_SeqRcpID,CTC_chA_ProcRcpID,CTC_chA_PeriodicSoFarThickness,CTC_chA_SequenceSoFarThickness,CTC_chA_PeriodicSoFar,chA_AO_mfc1_setpoint_SiH2Cl2,chA_AI_mfc1_flow_SiH2Cl2,chA_AO_mfc2_setpoint_Si2H6,chA_AI_mfc2_flow_Si2H6,chA_AO_mfc3_setpoint_N2O,chA_AI_mfc3_flow_N2O,chA_AO_mfc4_setpoint,chA_AI_mfc4_flow,chA_AO_mfc5_setpoint,chA_AI_mfc5_flow,chA_AO_mfc6_setpoint,chA_AI_mfc6_flow,chA_AO_mfc7_setpoint,chA_AI_mfc7_flow,chA_AO_mfc8_setpoint_NF3,chA_AI_mfc8_flow_NF3,chA_AO_mfc9_setpoint_Ar,chA_AI_mfc9_flow_Ar,chA_AO_mfc10_setpoint_TN2,chA_AI_mfc10_flow_TN2,chA_AO_mfc11_setpoint_BN2,chA_AI_mfc11_flow_BN2,chA_AO_mfc12_setpoint,chA_AI_mfc12_flow,chA_AO_RPS_Power_Setpoint,chA_AI_RPS_Delivery_Power,chA_AI_Heater_Current_Center,chA_AI_Heater_Voltage_Center,chA_AI_HEATER_CURRENT_EDGE,chA_AI_HEATER_VOLTAGE_EDGE,chA_VIR_Heater_Temp_Set,chA_VIR_Heater_Temp,chA_VIR_APC_Setpoint,chA_VIR_APC_Position,chA_VIR_APC_STEP,chA_AI_Leak_Gauge_Pressure,chA_AI_Manometer_Pressure,chA_AI_ATM_Pressure,chA_AI_Foreline_TC_Pressure,TMC_VIR_chA_Pressure,chA_VIR_HeatExchanger_Temp_Set,chA_VIR_HeatExchanger_Temp,chA_VIR_HeatExchanger_Resist,chA_VIR_Heater_Power_Center,chA_VIR_Heater_Power_Edge,chA_VIR_Heater_Center_Edge_Power_Rate,RF POWER ON/OFF,USER RF SET,FORWARD POWER,REFLECT POWER,RF OFF/ON And ALARM,PRESET1 C1(Load),C1(LOAD) POSITION STATUS,PRESET1 C2(Tune),C2(TUNE) POSITION STATUS,C3(AUX) POSITION STATUS,OUTPUT VDC STATUS,OUTPUT VOLTAGE,OUTPUT CURRENT
44568,23/06/26 14:48:02,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.08,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.66,0,0,400,0,9.7,61.3,9.7,61.3,400,400.3,AUTO 2250 0,PRESS CTRL,55.74,2252.9,2250,2502.6,1131.7,2252,65,65.0219834,22960429.9,594.61,594.61,1,,,,,0,30,30,75,75,0,0,0,0
44569,23/06/26 14:48:03,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.08,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.7,0,0,400,0,9.7,61.4,9.7,61.4,400,400.3,AUTO 2250 0,PRESS CTRL,55.73,2253.6,2250,2502.6,1131.7,2252,65,65.0219834,22960429.9,595.58,595.58,1,,,,,0,30,30,75,75,0,0,0,0
44570,23/06/26 14:48:04,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.08,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.7,0,0,400,0,9.7,61.7,9.7,61.7,400,400.3,AUTO 2250 0,PRESS CTRL,55.7,2252.9,2250,2502.6,1130.4,2253,65,65.0219834,22960429.9,598.49,598.49,1,,,,,0,30,30,75,75,0,0,0,0
44571,23/06/26 14:48:05,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.08,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.66,0,0,400,0,9.8,62,9.8,62,400,400.3,AUTO 2250 0,PRESS CTRL,55.74,2252.9,2250,2502.6,1131.7,2253,65,65.0219834,22960429.9,607.6,607.6,1,,,,,0,30,30,75,75,0,0,0,0
44572,23/06/26 14:48:06,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.08,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.75,0,0,400,0,9.8,61.9,9.8,61.9,400,400.3,AUTO 2250 0,PRESS CTRL,55.79,2252.9,2250,2502.6,1131.7,2252,65,65.0219834,22960429.9,606.62,607.6,1,,,,,0,30,30,75,75,0,0,0,0
44573,23/06/26 14:48:07,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.06,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,9.8,62,9.8,62,400,400.2,AUTO 2250 0,PRESS CTRL,55.77,2252.9,2250,2502.6,1131.7,2253,65,65.0219834,22960429.9,607.6,607.6,1,,,,,0,30,30,75,75,0,0,0,0
44574,23/06/26 14:48:08,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.58,0,0,400,0,9.8,62,9.8,62,400,400.2,AUTO 2250 0,PRESS CTRL,55.74,2252.9,2250,2502.6,1131.7,2252,65,65.0219834,22960429.9,607.6,607.6,1,,,,,0,30,30,75,75,0,0,0,0
44575,23/06/26 14:48:09,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.06,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.62,0,0,400,0,9.8,62,9.8,62.1,400,400.2,AUTO 2250 0,PRESS CTRL,55.73,2252.9,2250,2563.6,1131.7,2252,65,65.0219834,22960429.9,608.58,608.58,1.0016129,,,,,0,30,30,75,75,0,0,0,0
44576,23/06/26 14:48:10,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.04,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,4.06,0,1.7,0,0,400,0,9.8,62.1,9.8,62.1,400,400.2,AUTO 2250 0,PRESS CTRL,55.74,2252.9,2250,2502.6,1131.7,2252,65,65.0219834,22960429.9,608.58,608.58,1,,,,,0,30,30,75,75,0,0,0,0
44577,23/06/26 14:48:11,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.08,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,4.87,0,1.58,0,0,400,0,9.8,62.2,9.8,62.2,400,400.2,AUTO 2250 0,PRESS CTRL,55.7,2252.9,2250,2502.6,1131.7,2252,65,65.0219834,22960429.9,609.56,609.56,1,,,,,0,30,30,75,75,0,0,0,0
44578,23/06/26 14:48:12,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.06,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.54,0,0,400,0,9.8,62.3,9.8,62.3,400,400.2,AUTO 2250 0,PRESS CTRL,55.77,2253.6,2250,2563.6,1130.4,2253,65,65.1196873,22960429.9,610.54,610.54,1,,,,,0,30,30,75,75,0,0,0,0
44579,23/06/26 14:48:13,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.04,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.79,0,0,400,0,9.8,62.2,9.8,62.2,400,400.2,AUTO 2250 0,PRESS CTRL,55.73,2252.9,2250,2502.6,1132.9,2253,65,65.1196873,22960429.9,609.56,610.54,1,,,,,0,30,30,75,75,0,0,0,0
44580,23/06/26 14:48:14,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.06,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.66,0,0,400,0,9.8,62.2,9.8,62.2,400,400.1,AUTO 2250 0,PRESS CTRL,55.77,2252.9,2250,2502.6,1130.4,2252,65,65.2173913,22960429.9,609.56,609.56,1,,,,,0,30,30,75,75,0,0,0,0
44581,23/06/26 14:48:15,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.06,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.75,0,0,400,0,9.8,62.4,9.8,62.4,400,400.1,AUTO 2250 0,PRESS CTRL,55.75,2252.9,2250,2563.6,1130.4,2252,65,65.2173913,22960429.9,609.56,609.56,1,,,,,0,30,30,75,75,0,0,0,0
44582,23/06/26 14:48:16,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.06,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.7,0,0,400,0,9.9,62.4,9.9,62.4,400,400.1,AUTO 2250 0,PRESS CTRL,55.75,2252.9,2250,2502.6,1131.7,2252,65,65.2173913,22960429.9,617.76,617.76,1,,,,,0,30,30,75,75,0,0,0,0
44583,23/06/26 14:48:17,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.04,0,0.81,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.7,0,0,400,0,9.9,62.4,9.9,62.4,400,400.1,AUTO 2250 0,PRESS CTRL,55.74,2253.6,2250,2502.6,1131.7,2252,65,65.2173913,22960429.9,617.76,617.76,1,,,,,0,30,30,75,75,0,0,0,0
44584,23/06/26 14:48:18,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.06,0,0.81,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.66,0,0,400,0,9.9,62.6,9.9,62.6,400,400.1,AUTO 2250 0,PRESS CTRL,55.72,2252.9,2250,2502.6,1131.7,2253,65,65.2173913,22960429.9,619.74,619.74,1,,,,,0,30,30,75,75,0,0,0,0
44585,23/06/26 14:48:19,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.06,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,9.9,62.6,9.9,62.6,400,400.1,AUTO 2250 0,PRESS CTRL,55.74,2252.9,2250,2502.6,1131.7,2252,65,65.2173913,22960429.9,618.75,618.75,1,,,,,0,30,30,75,75,0,0,0,0
44586,23/06/26 14:48:20,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.06,0,0.81,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,9.9,62.6,9.9,62.6,400,400.1,AUTO 2250 0,PRESS CTRL,55.79,2252.9,2250,2502.6,1130.4,2252,65,65.1196873,22960429.9,619.74,619.74,1,,,,,0,30,30,75,75,0,0,0,0
44587,23/06/26 14:48:21,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.04,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.66,0,0,400,0,9.9,62.7,9.9,62.6,400,400.1,AUTO 2250 0,PRESS CTRL,55.74,2252.9,2250,2563.6,1131.7,2252,65,65.1196873,22960429.9,620.73,619.74,0.9984051,,,,,0,30,30,75,75,0,0,0,0
44588,23/06/26 14:48:22,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.04,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,2.84,0,1.62,0,0,400,0,9.9,63,9.9,63,400,400,AUTO 2250 0,PRESS CTRL,55.75,2252.9,2250,2502.6,1130.4,2252,65,65.0219834,22960429.9,623.7,622.71,0.9984127,,,,,0,30,30,75,75,0,0,0,0
44589,23/06/26 14:48:23,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.04,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.58,0,0,400,0,10,63,10,63,400,400,AUTO 2250 0,PRESS CTRL,55.73,2252.9,2250,2502.6,1131.7,2252,65,65.0219834,22960429.9,631,630,0.9984152,,,,,0,30,30,75,75,0,0,0,0
44590,23/06/26 14:48:24,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.04,0,4.06,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.66,0,0,400,0,10,63.1,10,63.1,400,400,AUTO 2250 0,PRESS CTRL,55.74,2252.9,2250,2502.6,1130.4,2252,65,64.9242794,22960429.9,631,631,1,,,,,0,30,30,75,75,0,0,0,0
44591,23/06/26 14:48:25,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.7,0,0,400,0,10,63.1,10,63.1,400,400,AUTO 2250 0,PRESS CTRL,55.71,2252.9,2250,2502.6,1131.7,2252,65,64.9242794,22960429.9,631,631,1,,,,,0,30,30,75,75,0,0,0,0
44592,23/06/26 14:48:26,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.58,0,0,400,0,10,63.2,10,63.2,400,400,AUTO 2250 0,PRESS CTRL,55.75,2253.6,2250,2563.6,1131.7,2253,65,64.9242794,22960429.9,632,632,1,,,,,0,30,30,75,75,0,0,0,0
44593,23/06/26 14:48:27,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.04,0,0.81,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.66,0,0,400,0,10,63.3,10,63.3,400,400,AUTO 2250 0,PRESS CTRL,55.74,2252.9,2250,2502.6,1131.7,2253,65,64.9242794,22960429.9,633,633,1,,,,,0,30,30,75,75,0,0,0,0
44594,23/06/26 14:48:28,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.75,0,0,400,0,10,63.3,10,63.3,400,400,AUTO 2250 0,PRESS CTRL,55.73,2252.9,2250,2563.6,1131.7,2252,65,64.9242794,22960429.9,633,633,1,,,,,0,30,30,75,75,0,0,0,0
44595,23/06/26 14:48:29,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,0.81,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,10,63.3,10,63.3,400,400,AUTO 2250 0,PRESS CTRL,55.76,2253.6,2250,2502.6,1131.7,2252,65,64.9242794,22960429.9,633,633,1,,,,,0,30,30,75,75,0,0,0,0
44596,23/06/26 14:48:30,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,-0.02,0,3.25,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,2.84,0,1.62,0,0,400,0,10,63.5,10,63.5,400,400,AUTO 2250 0,PRESS CTRL,55.74,2252.9,2250,2502.6,1131.7,2252,65,64.9242794,22960429.9,635,635,1,,,,,0,30,30,75,75,0,0,0,0
44597,23/06/26 14:48:31,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.54,0,0,400,0,10,63.5,10,63.5,400,399.9,AUTO 2250 0,PRESS CTRL,55.73,2253.6,2250,2502.6,1131.7,2252,65,65.0219834,22960429.9,635,635,1,,,,,0,30,30,75,75,0,0,0,0
44598,23/06/26 14:48:32,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,10,63.5,10,63.5,400,399.9,AUTO 2250 0,PRESS CTRL,55.74,2252.9,2250,2502.6,1130.4,2253,65,65.0219834,22960429.9,635,635,1,,,,,0,30,30,75,75,0,0,0,0
44599,23/06/26 14:48:33,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,10,63.5,10,63.5,400,399.9,AUTO 2250 0,PRESS CTRL,55.76,2253.6,2250,2563.6,1131.7,2253,65,65.0219834,22960429.9,635,635,1,,,,,0,30,30,75,75,0,0,0,0
44600,23/06/26 14:48:34,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,0.81,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.75,0,0,400,0,10.1,63.6,10.1,63.6,400,399.9,AUTO 2250 0,PRESS CTRL,55.7,2252.9,2250,2502.6,1131.7,2253,65,65.1196873,22960429.9,642.36,642.36,1,,,,,0,30,30,75,75,0,0,0,0
44601,23/06/26 14:48:35,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,0.81,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.62,0,0,400,0,10.1,63.9,10.1,63.9,400,399.9,AUTO 2250 0,PRESS CTRL,55.74,2252.9,2250,2502.6,1131.7,2252,65,65.1196873,22960429.9,645.39,645.39,1,,,,,0,30,30,75,75,0,0,0,0
44602,23/06/26 14:48:36,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.06,0,0.81,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,10.1,63.8,10.1,63.8,400,399.9,AUTO 2250 0,PRESS CTRL,55.77,2252.9,2250,2502.6,1131.7,2252,65,65.1196873,22960429.9,645.39,644.38,0.9984351,,,,,0,30,30,75,75,0,0,0,0
44603,23/06/26 14:48:37,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.66,0,0,400,0,10.1,63.8,10.1,63.8,400,399.9,AUTO 2250 0,PRESS CTRL,55.72,2252.9,2250,2502.6,1131.7,2253,65,65.1196873,22960429.9,644.38,644.38,1,,,,,0,30,30,75,75,0,0,0,0
44604,23/06/26 14:48:38,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.62,0,0,400,0,10.1,63.8,10.1,63.8,400,399.9,AUTO 2250 0,PRESS CTRL,55.73,2252.9,2250,2563.6,1131.7,2252,65,65.2173913,22960429.9,644.38,644.38,1,,,,,0,30,30,75,75,0,0,0,0
44605,23/06/26 14:48:39,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,0.81,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.66,0,0,400,0,10.1,63.9,10.1,63.9,400,399.9,AUTO 2250 0,PRESS CTRL,55.73,2252.9,2250,2502.6,1131.7,2252,65,65.2173913,22960429.9,645.39,645.39,1,,,,,0,30,30,75,75,0,0,0,0
44606,23/06/26 14:48:40,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.7,0,0,400,0,10.1,63.9,10.1,63.9,400,399.9,AUTO 2250 0,PRESS CTRL,55.74,2252.9,2250,2502.6,1131.7,2252,65,65.2173913,22960429.9,645.39,645.39,1,,,,,0,30,30,75,75,0,0,0,0
44607,23/06/26 14:48:41,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,3.25,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,4.06,0,1.62,0,0,400,0,10.1,63.9,10.1,63.9,400,399.9,AUTO 2250 0,PRESS CTRL,55.77,2252.9,2250,2502.6,1131.7,2252,65,65.1196873,22960429.9,645.39,645.39,1,,,,,0,30,30,75,75,0,0,0,0
44608,23/06/26 14:48:42,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.66,0,0,400,0,10.1,64.1,10.1,64.1,400,399.8,AUTO 2250 0,PRESS CTRL,55.75,2252.9,2250,2563.6,1131.7,2252,65,65.1196873,22960429.9,647.41,647.41,1,,,,,0,30,30,75,75,0,0,0,0
44609,23/06/26 14:48:43,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.04,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.7,0,0,400,0,10.1,64.2,10.1,64.2,400,399.8,AUTO 2250 0,PRESS CTRL,55.74,2252.9,2250,2502.6,1132.9,2252,65,65.0219834,22960429.9,648.42,648.42,1,,,,,0,30,30,75,75,0,0,0,0
44610,23/06/26 14:48:44,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0,0,-1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.58,0,0,400,0,10.1,64.2,10.1,64.2,400,399.8,AUTO 2250 0,PRESS CTRL,55.76,2252.9,2250,2502.6,1131.7,2252,65,65.0219834,22960429.9,654.84,654.84,1,,,,,0,30,30,75,75,0,0,0,0
44611,23/06/26 14:48:45,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.66,0,0,400,0,10.2,64.2,10.2,64.2,400,399.8,AUTO 2250 0,PRESS CTRL,55.73,2252.9,2250,2563.6,1131.7,2252,65,65.0219834,22960429.9,654.84,654.84,1,,,,,0,30,30,75,75,0,0,0,0
44612,23/06/26 14:48:46,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,4.06,0,1.66,0,0,400,0,10.2,64.3,10.2,64.3,400,399.8,AUTO 2250 0,PRESS CTRL,55.76,2252.9,2250,2502.6,1131.7,2252,65,64.9242794,22960429.9,655.86,655.86,1,,,,,0,30,30,75,75,0,0,0,0
44613,23/06/26 14:48:47,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.75,0,0,400,0,10.2,64.6,10.2,64.6,400,399.8,AUTO 2250 0,PRESS CTRL,55.74,2253.6,2250,2502.6,1131.7,2252,65,64.9242794,22960429.9,658.92,658.92,1,,,,,0,30,30,75,75,0,0,0,0
44614,23/06/26 14:48:48,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.58,0,0,400,0,10.2,64.5,10.2,64.5,400,399.8,AUTO 2250 0,PRESS CTRL,55.76,2252.9,2250,2502.6,1132.9,2252,65,64.9242794,22960429.9,657.9,657.9,1,,,,,0,30,30,75,75,0,0,0,0
44615,23/06/26 14:48:49,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,10.2,64.5,10.2,64.5,400,399.8,AUTO 2250 0,PRESS CTRL,55.73,2252.9,2250,2502.6,1131.7,2252,65,64.9242794,22960429.9,657.9,657.9,1,,,,,0,30,30,75,75,0,0,0,0
44616,23/06/26 14:48:50,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,-0.02,0,2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.62,0,0,400,0,10.2,64.5,10.2,64.5,400,399.8,AUTO 2250 0,PRESS CTRL,55.75,2252.9,2250,2502.6,1132.9,2253,65,64.9242794,22960429.9,657.9,657.9,1,,,,,0,30,30,75,75,0,0,0,0
44617,23/06/26 14:48:51,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.62,0,0,400,0,10.2,64.6,10.2,64.6,400,399.8,AUTO 2250 0,PRESS CTRL,55.78,2253.6,2250,2502.6,1131.7,2252,65,64.9242794,22960429.9,658.92,658.92,1,,,,,0,30,30,75,75,0,0,0,0
44618,23/06/26 14:48:52,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,-0.02,0,0,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,10.2,64.7,10.2,64.7,400,399.8,AUTO 2250 0,PRESS CTRL,55.77,2253.6,2250,2502.6,1131.7,2253,65,64.9242794,22960429.9,659.94,659.94,1,,,,,0,30,30,75,75,0,0,0,0
44619,23/06/26 14:48:53,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,0,0,-0.81,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.66,0,0,400,0,10.2,64.8,10.2,64.8,400,399.8,AUTO 2250 0,PRESS CTRL,55.76,2252.9,2250,2502.6,1131.7,2253,65,65.0219834,22960429.9,661.98,660.96,1,,,,,0,30,30,75,75,0,0,0,0
44620,23/06/26 14:48:54,,,Idle,0,--,0,0,,0,2,4,0,,0,1071,131480,,,,,5000,0,1056,0,0,0,-0.02,0,-0.81,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,2.84,0,1.75,0,0,400,0,10.3,64.9,10.3,64.9,400,399.8,AUTO 2250 0,PRESS CTRL,55.75,2252.9,2250,2502.6,1131.7,2252,65,65.0219834,22960429.9,668.47,668.47,1,,,,,0,30,30,75,75,0,0,0,0
